node,name
31926,Kakraha Rest House
31927,Raibojha
31933,Nanpara Junction
31955,Shankarpur
31978,Chowka Ghat
31987,Ghaghara Ghat
32007,Sarju
32032,Kasturi
32046,Kathola
32047,Gonda Kachahri
32060,Khuldil Road
32066,Subhagpur
32071,Agori Khas
32086,Ahirauli
32092,Jhamat
32095,Lokvidyapith Nagar
32099,Bridgemanganj
32106,Razaganj
32122,Masodha
32123,Amolwa
32132,Dharminiya
32147,Masnadih
32150,Ramgarhwa
32164,Barharganj
32173,Gurli Ramgarhwa
32179,Awasani
32180,Chhitauni
32206,Sona Arjunpur
32207,Silawar
32208,Nanaksar
32228,Boparai
32231,Gharyala
32232,Chennai International Airport
32233,Teliamura
32235,Kayasthagram
32240,Firozpur City Junction
32244,Gubbi
32254,Karasangal
32260,Sakariya
32297,Simri Bakhtiyarpur
32347,Karukhirharnagar Halt
32375,Parminiya
32443,Narpatganj railway station
32468,Panjipara
32485,Pothia
32492,Tauheed
32497,Gaisal
32549,Dhulabari
32566,Dhumdangi
32576,Mangurjan
32612,Chattar Hat
32664,Jalpaiguri
32675,Bagrakot
32689,Gulma
32703,Chapaguri
32768,Nagrakata
32773,Damdim
32819,Vadlamannadu
32827,Bamangram
32833,Bangalbaree
32843,Kaliyaganj
32855,Barsoi Junction
32871,Rawatpur
32895,Dalkhola
32897,Sudhani
32902,Telta
32928,Hatwar
32936,Joravasan
32937,Parakanahatti
32954,Surja Kama
32955,Kanki
32974,Babhabgaon Halt
32979,Khurial
32982,Kamalpur Halt
32983,Bhawanipur Bihar
32984,Azamnagar Road
33023,Eklakhi
33041,Kalyani Main
33065,Raikabagh Palace Junction
33070,Ratangarh Junction
33083,Villiyambakkam
33087,Singaperumal Koil
33096,Tindivanam
33118,Mulanturutti
33123,Kadakavur
33134,Kallayi
33150,Jokatte
33167,Nalhati Junction
33176,Bataspur
33187,Perani
33253,Chhapra Kacheri
33265,Majnupur Nawada
33268,Bachwara Junction
33273,Munger
33275,Krishnapur
33297,Rukni Junction
33335,Joychandi Pahar
33350,Jonha
33368,Chirmiri
33377,Amlo
33403,Phusro
33409,Barbenda
33418,Pundhag
33442,Meja Road
33450,Bermo
33470,Pahleja
33476,Dehri on Sone
33478,Karwandia
33505,Patra
33525,Hathras Junction
33527,Hathras Qila
33532,Maripat
33556,Boraki
33561,Dankaur
33577,Danwar
33592,Kulwa
33600,Seelampur
33605,Welcome (Pink Line)
33606,Welcome (Red Line)
33611,Naya Ghaziabad
33615,Guldhar
33649,Shikohabad
33660,Kiul Junction
33682,Vishrambag
33707,Tozhuppedu
33708,Pakkam
33724,Guntakal West
33809,Phesar
33815,Kusumbhi
33816,Geratpur
33826,Ahmedabad Junction
33849,Kalmitar
33855,Anuppur Junction
33866,Masagram Junction
33870,Ranaghat Junction
33897,Virar
33916,Yelahanka Junction
33929,DARAGANJ STATION
33934,Undi
33943,Kannamangalam
33948,Sedarampattu
33957,Madimangalam
33962,Hajigarh
33974,Dhaniakhali Halt
33977,Belmuri
33978,Porabazar
33979,Chandanpur
33980,Janai Road
33983,Begampur
33985,Sodpur
33988,Khardaha
33990,Rishra Railway Station
34007,Chuchura
34010,Palta
34032,Adisaptagram
34036,Bevara
34044,Nallapadu
34053,Halisahar
34055,Memari
34064,Bainchigram
34065,Debipur
34066,Bagila
34081,Piler
34099,Chanderiya Junction
34135,Otivakkam
34145,Ichhapur
34152,Taraon
34153,Nazareth
34170,Ambur
34201,Melattur
34207,Melpatti
34213,Pachchakuppam
34217,Gudiyattam
34254,Kavanur
34258,Virinchipuram
34273,Mukundarayapuram
34286,Sevur
34302,Mellacheruvu
34316,Tiruttani
34318,Chitteri
34327,Anavardikhanpettai
34335,Mahendravadi
34376,Kaniyambadi
34377,Onnupuram
34391,Vinnamangalam
34397,Ray
34401,Valathoor
34408,Gumia
34427,Kandanur Puduvayal
34463,Arantangi
34475,Ayingudi
34523,Kumaramangalam
34529,Gooty Junction
34534,Ankai
34542,Pallevada
34543,Kuri
34561,Shilhauri Halt
34563,Bahuara Halt
34579,Pattabiram Military Siding
34615,Kalanwali
34616,Jodhka
34641,Jamnagar
34660,Jatpipli
34663,Sadla
34689,Sundaraperumal Kovil
34690,Narasinganpet
34708,Mutupet
34730,Pandi
34759,Panangudi
34760,Devakottai Road
34766,Manamadurai Junction
34776,Karaikkurichchi
34777,Melappalaiyam
34780,Pettai
34781,Parangipettai
34785,Pasupatikovil
34786,Adichchanur
34787,Andampallam
34788,Tandarai
34792,Chinnababu Samudram
34807,Arumuganeri
34808,Mavur Road
34809,Ammanur
34812,Peravurani
34833,Kudikadu
34900,Mallividu
34907,Kantakpalle
34946,Karunguzhi
34971,Olakur
34997,Chandanattop
34998,Kundara East
34999,Ezhukone
35027,Nedimolyanur
35030,Mailam
35039,Ponmalai (Golden Rock)
35042,Srirangam
35043,Pichchandar Kovil
35044,Lalgudi
35052,Kattur
35057,Kallagam
35061,Mandaveli
35070,Vellur
35075,Talanallur
35079,Pavunur
35082,Parikkal
35101,Sengulam
35131,Tiruvottiyur
35138,Illavalengal
35145,Kailasapuram
35159,Tattapparai
35172,Punggudi
35175,Manaparai
35177,Kolatur
35179,Samudram
35182,Chettiyapatti
35185,Kalpattichatram
35189,Ayyalur
35190,Vadamadurai
35191,Tamaraipadi
35198,Sudiyur
35201,Paramakkudi
35222,Samayanallur
35261,Dindigul Junction
35290,Vellodu
35299,Perungudi
35376,Ennore
35392,Kathivakkam
35393,Thiruvottriyur
35397,V.O.C. Nagar
35417,Guduvancheri
35418,Perungalattur
35421,Karupatti
35440,Kalligudi
35441,Virudhunagar Junction
35442,Sankaralingapuram
35443,Srivilliputtur
35444,Rajapalaiyam
35448,Tenkasi Junction
35450,Punalur
35457,Bhisa Halt
35458,Garha
35459,Pabbapuram
35460,Ganganapalli
35465,Kuttakudi
35466,Chinna Salem
35468,Peddanayakkanpalaiyam
35469,Minnampalli
35470,Ayodhyapattanam
35471,Salem East
35480,Salem Town
35481,Salem Market
35483,Tulukapati
35491,Kosad
35493,Viravanallur
35497,Kila Kadaiyam
35500,Thathankulam
35501,Srivaikuntam
35513,Chatrappatti
35514,Gomangalam
35515,Pudunagaram
35520,Rajagambiram
35558,Vadhvana
35568,Vellanur
35571,Narthamalai
35574,Sewri
35576,Cotton Green
35578,Dockyard Road
35589,Wansjaliya Junction
35636,Samdari Junction
35639,Tuti Melur
35640,Milavittan
35641,Markapur Road
35650,Garjee
35654,Alakkudi
35665,Zangalapalli
35667,Jhawar
35681,Palakollu
35704,Dihakho
35723,Sanawad
35751,Atul
35768,Vedchha
35831,Karmad
35862,Sayan
35872,Nossam
35876,Chavaj
35879,Nabipur
35918,Vadaj
35945,Kharbhav
35967,Namanasamudram
35974,Vishwamitri Junction
35975,Kodumunda
35979,Perashshannur
35980,Tirunnavaya
35984,Vallikunnu
35991,Ferok
35998,Elattur
36005,Payyoli
36007,Nadapuram road
36011,Jagannath Temple Gate
36018,Etakkot
36024,Pappinisseri
36030,Baripur Mandala
36031,Kayavarohan
36054,Bekal Fort
36082,Kalanad
36096,Cherukuvada
36099,Doddampatti
36100,Paradgaon
36106,Satuna
36108,Ashti
36125,Vangaon
36126,Saphale
36156,Sivapur
36157,Chikjajur Junction
36167,Birur Junction
36172,Kyatanakeri Road
36185,Titwala
36193,Tondamanpatti
36196,Kalva
36201,Mumbra
36264,Paddhari
36322,Kashipur Junction
36328,Got
36339,Mundka
36351,Narhat Halt
36399,Bathinda Junction
36405,Suratgarh Junction
36419,Patas
36438,Basharatganj
36447,Mangrolia
36448,Kaher
36449,Dosvada
36450,Ukai Songhad
36451,Lakkadkot
36452,Kolde
36453,Dhekvad
36456,Sindkheda
36457,Betawad
36458,Bhortex
36459,Amalner
36460,Takarkhede
36461,Chavalkhede
36557,Seohara
36558,Dhampur
36559,Habibwala
36560,Bundki
36561,Fazalpur
36562,Muzzampur Narayan Junction
36566,Najibabad Junction
36568,Landaura
36572,Roorkee
36573,Baliakheri
36574,Murad Nagar
36578,Meerut South
36590,Bala road
36599,Lakhtar
36615,Rahmatnagar
36616,Haidergarh
36617,Akbarganj
36618,Musafir Khana
36619,Shivnagar
36620,Bandhua Kalan
36623,Maa Ahorwa Bhawani Dham railway station
36633,Sultanpur Junction
36636,Sabli Road
36644,Khareshwar Road
36648,Kanakot
36650,Sindhawadar
36652,Lunseriya
36654,Ramparda
36655,Muli road
36662,Digsar
36663,Chamaraj
36673,Simbhauli
36674,Kuchesar Road
36677,Babugarh
36699,Monacherra
36703,Ditokcherra
36705,Capper Quarry
36707,Kille
36712,Pandaravadai
36743,Tiruverumbur
36755,Devangonthi
36756,Whitefield (Kadugodi)
36757,Hoodi
36758,Kamasamudram
36760,Bisanattam
36761,Mulanur
36783,Dhekiajuli Road
36784,Misamari Halt
36818,Apta
36833,Sajerpar
36854,Gumanihat
36886,Thiruvananthapuram Pettah
36895,Kappil
36898,Eravipuram
36904,Thiruvalla
36911,Mavelikkara
36917,Thrippunithura Terminal
36935,Banni Koppa
36938,Bhanapur
36943,Navalgund Road
36945,Kondikoppa
36968,Ghanpur
36969,Raghunathpalli
36970,Jangaon
36984,Ambarnath
36991,Ghorawadi
36996,Baitalpur
36997,Chauri Chaura
37003,Badnapur
37015,Magra Hat
37016,Bahirpuya Halt
37017,Sangrampur
37018,Netra
37019,Basuldanga
37024,Jaynagar Majilpur
37025,Mathurapur Road
37026,Madhabpur
37027,Gocharan
37028,Hogla
37029,Dakshin Barasat‎
37038,Jadavpur
37039,Kavi Subhash (Blue Line)
37039,New Garia
37046,Gourdaha Halt
37048,Bidyadharpur
37056,Matania Anantapur
37057,Madhyampur
37058,Taki Road
37059,Bhyabla Halt
37060,Champapukur
37061,Lebutala
37065,Sanhati Halt
37066,Guma
37069,Bhagwangola
37070,Jiaganj
37071,Plassey
37072,Berhampore Court
37081,Taherpur
37082,Jhingura
37084,Dagmagpur
37091,Jigna
37096,Lakhpat Nagar
37097,Parsa Tiwari
37098,Basti
37099,Khalilabad
37112,Bihat Halt
37113,Lakhminia
37116,Mansi Junction
37117,Mahes Khunt
37118,Katareah
37127,Masudan
37131,Ghogha
37190,Pirpainti
37199,Gumani
37208,Nagarnabi
37210,Rajgram
37211,Banshlai Bridge
37214,Guskara
37223,Pakur
37229,Rampurhat Junction
37266,Zamania
37267,Dheena
37268,Tulsi Ashram Railway Station
37271,Bihiya
37272,Sikariya Railway Station
37274,Dumraon
37276,Gahmar
37277,Karahia Halt
37308,Barda
37325,Jahangirabad Rj
37373,Chanol
37381,Jalia Devani
37391,Silanibari
37397,Alia Bada
37407,Hapa
37422,Kanalus Junction
37424,Sir Gurudas Banerjee Halt
37443,Kattar Singh Wala
37445,Birohe
37447,Bheerpur
37469,Sinhan
37476,Bhatel
37481,Meghpur Titodi
37482,Bhopalka
37484,Bhatiya
37489,Okha Madhi
37491,Gorinja
37495,Varvala
37502,Palghar
37513,Tatibahar
37514,Dubia
37518,Lodhipur Bishanpur
37522,Pilkhua
37544,Nizbargang
37573,Badulipar
37583,Kharahat
37585,Varediya
37594,Gossaigaon Hat
37634,Nalikul
37641,Maradanga
37650,Howrah Maidan
37654,Bhattanagar
37656,Baginadi
37663,Margutti
37667,Kamalapura
37668,Nawadgi
37669,Mahagaon
37672,Kurukotta
37681,Nakachari
37691,Khurda Town
37702,Behula
37704,Guptipara
37716,Gopinathpur
37717,Shyamsundar
37718,Seharabazar
37745,Majhdia
37748,Harish Nagar Halt
37789,Jaklair
37790,Tarak Nagar
37805,Narendrapur
37815,Patam Halt
37852,Madurantakam
37854,Bariwala
37863,Mayurhat
37866,Vikravandi
37882,Shahdara
37889,Yadalapur
37890,Sri Bala Brahmeshwara Jogulamba
37892,Pandu Mewas
37894,Kollidam
37898,Valluru
37922,Banka Ghat
37934,Gulzarbagh Railway Station
37945,Teka Bigha Halt
37948,Manjhauligram H
37949,Khusropur
37950,Hardas Bigha
37953,Rajendra Pul
37955,Chakia Thermal Halt
37964,Hathidah Junction
37972,Luckeesarai Junction
37975,Mankatha
37976,Dhurant Jwas Halt
38003,Sabdalpur Junction
38014,Shri Krishna Janam Asthan
38015,Dhandarikalan
38055,Nilambazar
38066,Falaknuma Terminal (u/c)
38068,Dabirpura
38097,Ara Junction
38115,Reddipalayam
38116,Palayasivaram
38117,Nathapettai
38118,Kanchipuram East
38121,Kanchipuram
38124,Tirumalpur
38129,Venkatesapuram
38130,Mambalappattu
38131,Turinjapuram
38133,Ottankadu
38136,Muzaffarpur Junction
38149,Kurinjipadi
38150,Uttangalmangalam
38152,Vriddhachalam Junction
38156,Virbhadra
38160,Alattambadi
38161,Valaramanikkam
38166,Tirumanthikunam
38169,Thiruvarur Junction
38176,Vriddhachalam Town
38178,Ariyalur
38180,Pullampadi
38181,Uttamar Kovil
38202,Kadayanallur
38208,New Aryankavu
38210,Edapalayam
38213,Kalthuruthy
38217,Tenmalai
38218,Ottakkal
38229,Kilikollur
38238,Nalli
38246,Naraikkinar
38253,Ravanasamudram
38265,Podanur Junction
38270,Tiruppachetti
38285,Padi
38286,Anna Nagar West
38292,Manavur
38293,Thiruvalangadu
38294,Walaja Road Junction
38295,Kaparpura
38297,Danishpet
38299,Neykkarapatti
38300,Virapandy Road
38301,Magudanchavadi
38302,Cauvery
38314,Totiyapalayam
38315,Vijayamangalam
38316,Sulur Road
38317,Coimbatore North
38322,Mankara
38323,Ottappalam
38325,Chhintanwala
38326,Shoranur Junction
38340,Mukkali
38341,Dharmadam
38344,Kannur
38346,Valapattanam
38347,Kannapuram
38348,Payangadi
38349,Elimala
38351,Kasaragod
38352,Uppala
38353,Manjeshwar
38354,Ullal
38358,Mangaluru Central
38364,Dhablan
38365,Bommasamudram
38366,Peyanapalli
38367,Siddampalli
38368,Putalapattu
38369,Kariha
38370,Pakala Junction
38371,Chandragiri
38376,Jaspalon
38377,Tirupati West
38379,Tirupati
38380,Tiruchanur
38381,Tiruchanur
38382,Dhindsa
38383,Saidanwala
38384,Dharmapuri
38385,Mecheri Road
38392,Karuvalli
38394,Palakkodu
38395,Marandahalli
38396,Rayakkottai
38397,Periyanaga Thunai
38398,Kelamangalam
38399,Hosur
38400,Anekal Road
38415,Mallur
38420,Namakkal
38432,Mohanur
38433,Vangal
38436,Karur Junction
38439,Chavadipalaiyam
38440,Pasur
38441,Kolanalli
38442,Pugalur
38443,Murthipalayam
38445,Mayanoor
38448,Lalapet
38457,Kulithalai
38458,Marudur
38460,Pettaivaytalai
38461,Jiyapuram
38462,Velliyanai
38463,Palayam.I
38464,Vembur
38465,Eriodu
38467,Runneymede
38468,Coonoor
38472,Aruvankadu
38476,Vadanamkurushshi
38477,Kulukkallur
38478,Cherukara
38480,Pattikkad
38481,Melattur
38482,Tuvvur
38483,Vaniyambalam
38489,Daula
38492,Mulagunnathukavu
38493,Kairon
38495,Malmori
38506,Chalakudi
38507,Divine Nagar (Muringoor)
38508,Karukkutty
38509,Bhalojala
38510,Aluva
38513,Cochin University
38514,Idappalli
38515,Satnaur Badesron
38525,Tripunittura
38529,Mattancheri
38530,Cochin Harbour Terminus
38531,Amalanagar
38532,Guruvayur
38535,Tirunettur
38536,Kumbalam
38539,Aroor
38540,Ezhupunna
38541,Vayalar
38542,Cherthala
38543,Tiruvizha
38544,Mararikulam
38545,Kalavur
38546,Tumboli
38557,Thakazhi
38561,Kayamkulam Junction
38569,Chottanikkara Road
38573,Piravam Road
38580,Vaikam Road
38586,Kuruppanthara
38594,Chingavanam
38595,Changanasseri
38606,Sasthamkotta
38608,Perinad
38609,Mayyanad
38610,Edavai
38611,Akathumuri
38614,Chirayinkeezh
38615,Murukkampuzha
38616,Kaniyapuram
38617,Kazhakuttam
38626,Nemom
38627,Balaramapuram
38628,Neyyattinkara
38629,Amaravila
38630,Dhanuvachapuram
38631,Parassala
38632,Kuzhiturai West
38633,Kuzhiturai
38634,Palliyadi
38635,Eraniel
38636,Viranialur
38637,Nagercoil Town
38643,Suchindram
38646,N. Panakudi
38651,Valliyur
38652,Nanguneri
38669,Padil
38673,Butewala
38695,Nagari
38708,Kaulseri
38709,Rajomajra
38727,Balapalle
38730,Koduru
38732,Anantarajupet
38733,Obulavaripalli Junction
38736,Pullampet
38737,Razampet
38738,Hastavaramu
38739,Nandalur
38741,Mantapapalle
38743,Krishnapuram
38744,Gangayapalle
38745,Kamalapuram
38746,Yerraguntla
38755,Mangapatnam
38761,Kondapuram
38763,Regadipalli
38764,Gumtali
38767,Rayalcheruvu
38787,Timmanacherla
38791,Guntakal Junction
38800,Aspari
38801,Kuppagal
38802,Iranagallu
38803,Mantralayam Road
38804,Matmari
38806,Chachaura Binaganj
38807,Raichur
38816,Yermaras
38817,Chikkasuguru
38825,Yadgir
38833,Shampurahalli
38834,Nalwar
38835,Halakatta
38848,Pagidirai
38852,Chandrabanda
38853,Panduranga Swamy Road
38854,PJP Road
38857,Gadwal
38859,Devarkadre
38867,Patchur
38868,Kuppam
38869,Gudupulli
38871,Varadapura
38872,Bangarpet Junction
38875,Byatrayanahalli
38879,Malur
38884,Whitefield
38886,Jandoke
38887,Krishnarajapura
38889,Bangalore Cantonment
38892,"Nadaprabhu Kempegowda Station, Majestic"
38908,Kallar
38909,BEML Nagar
38910,Coromandel
38911,Oorgaum
38912,Marikuppam
38925,Rajanukunte
38930,Dodballapur
38933,Thondebhavi
38934,Someshwara
38936,Gauribidanur
38941,Hindupur
38943,Chakarlapalli
38944,Makkajipalli
38945,Nagasamudram
38957,Anantapur
38961,Garladinne
38971,Kalluru Junction
38981,Gulapalyamu
38982,Hanuman Circle
38984,Pamidi
38987,Turkapalli
38988,Gooty Fort Railway Station
38994,Devanahalli
38995,Hunasenahalli
38997,Hudukula
38998,Basampalle
38999,Kothacheruvu
39000,Sri Satya Sai Prashanthi Nilayam Railway Station
39001,Narayanapuram
39002,Chinnekuntapalle
39004,Mudigubba
39007,Malakavemula
39008,Kalasamudram
39009,Kadiri
39010,Nallacheruvu
39011,Tanakallu
39014,Kurabalakota
39017,Madanapalle Road
39018,Vayalpad
39019,Kalikiri
39021,Pulicherla
39022,Damalcheruvu
39025,Kodigehalli
39026,Pantharapalya - Nayandahalli
39028,Nayandahalli
39031,Kengeri
39033,Nidur
39034,Challaghatta
39035,Hejjala
39038,Bidadi
39039,Ketohalli
39040,Ramanagaram
39042,Channapatna
39043,Nidaghatta
39045,Maddur
39048,Hanakere
39057,Yeliyur
39062,Shrirangapattana
39063,Naganahalli
39068,Temburu
39073,Ashokapuram
39074,Kadakola
39075,Tandavapura
39076,Sujatapuram
39077,Nanjangud Town
39081,Kavalande
39082,Badanaguppe
39083,Mariyalaganavadi
39084,Chamarajanagar
39085,Tilhar
39090,Krishnarajasagara
39091,Kallur Yedahalli
39092,Sagarakatte
39094,Krishnaraja Nagar
39095,Hosa Agrahara
39096,Hole Narsipur
39098,Mavinakere
39104,Derol
39105,Koravangala
39110,Dudda
39111,Habhanghatta
39116,Arsikere Junction
39123,Balupete
39124,Donigal
39126,Kadagaravalli
39130,Yedekumeri
39147,Shrivagilu
39152,Bajakere
39153,Kodimbala
39154,Kabaka Puttur
39161,Bantawal
39166,Soladevanahalli
39172,Chikka Banavara
39173,Muddalinganahalli
39174,Nidvanda
39175,Hirehalli
39179,Gollahalli
39180,Bhairanayakanahalli
39181,Doddabele
39182,Dobaspet
39186,Kyatsandra
39190,Tumakuru
39202,Mallasandra
39205,Nittur
39207,Sampige Road
39212,Ammasandra
39219,Kardi
39224,Tiptur
39230,Honnavalli Road
39238,Banavar
39239,Devanur
39243,Ballekere
39247,Kadur Junction
39248,Silaut
39249,Siho
39251,Narayanpur Anant
39257,Nagavangala
39260,Ajjampura
39261,Dubaha
39266,Hosadurga Road
39276,Gatora
39293,Ramagiri
39294,Holalkere
39296,Nulenuru
39301,Chikkandavadi
39304,Sasalu
39305,Mayakonda
39306,Kodaganuru
39308,Tolahunse
39310,Amaravathi Colony Junction
39315,Harihar
39318,Ranebennuru
39319,Byadgi
39322,Kargi Road
39323,Belgahna
39327,Hubballi South
39343,Kendri
39356,Kyarakoppa
39357,Mugad
39358,Kambarganvi
39366,Nagargali
39370,Devarayi
39373,Shivathan
39377,Londa Junction
39381,Khanapur
39401,ldalhond
39408,Karpurigram
39413,Bhatiel
39414,Belagavi
39415,Sambre
39416,Sulebhavi
39417,Suldhal
39418,Pachhapur
39419,Bagewadi
39420,Chikodi Road
39421,Raybag
39422,Chinchli
39423,Kudachi
39424,Ugar Khurd
39425,Shedbal
39447,Mangalagiri
39488,Miraj Junction
39496,Solur
39497,Tippasandra
39498,Kunigal
39500,Siddapura
39501,Yediyur
39509,Shantigrama
39511,Rayadurg Junction
39513,Kadiridevarapalli
39522,Bisale Halli
39524,Sakharayapatna
39536,Tarikere Junction
39537,Bellenahalli
39538,Masarahalli
39540,Shimoga Town
39542,Harnahalli
39543,Kumsi
39544,Arasalu
39545,Anandapuram
39546,Sagar Jambagaru
39547,Talaguppa
39549,Amritapura
39550,Bettadanagenahalli
39551,Chitradurga
39552,Somaguddu
39553,Bommagundanakere
39554,Kusugal
39561,Gadag Junction
39567,Sompur Road
39568,Harlapur
39574,Titabar
39575,Lataguri
39576,Bhitiharwa Ashram
39588,Kuthur
39592,New Changrabandha
39604,Hosapete Junction
39607,Madarihat
39614,Arvi
39615,Khubagaon
39616,Pachegaon
39619,Dhanori
39639,Pargothan
39640,Rohna Town
39641,Bayaluvaddigeri
39642,Gadiganuru
39648,Kaladehi
39649,Devri P.H.
39650,Sukrimangela
39654,Gwarighat
39655,Ghunsore
39656,Nidhani
39657,Bargi
39660,Shikara
39662,Chiraidongri
39667,Daroji
39668,Kudatini
39677,Kutrukhamar PH
39679,Ghusia Kalan Halt
39680,Chilkahar
39681,Dhanari
39682,Chaunrah
39683,Agrer
39684,Deypur P.H.
39685,Nizsariha Halt
39686,Pali
39687,T sakibanda
39688,Bantanahal
39689,Hombala
39692,Kiratpur
39693,Saifai
39698,Somanakatti
39702,Guledgudda Road
39703,Navanagar
39704,Bagalkot
39706,Chikka-Shellikeri
39711,Saghar Sultanpur Halt
39713,Barkagaon Halt
39714,Bishunpur Mahuari Halt
39715,Panchdeori Halt
39721,Almatti
39722,Wandal
39723,Angadgeri
39724,Basavana Bagewadi Road
39725,Mulvad
39726,Ibrahimpur
39727,Vijayapura
39732,Minchnal
39737,Nimbal
39738,Chorgi
39739,Indi Road
39740,Lachyan
39742,Tadwal
39743,Aherwadi
39750,Solapur
39753,Sulikeri
39754,Hire Shellikeri
39759,Vyasa Colony Junction
39762,Mariyammanahalli
39763,Hagari Bommanahalli
39765,Bennihalli
39766,Harapanahalli
39767,Teligi
39768,Ramgad
39769,Yeshwanthnagar
39770,Swamihalli
39773,Bannihatti
39777,Ranjitpura
39779,Somalapuram
39780,Shingatgere
39791,Castle Rock
39793,Kulem
39794,Kalem
39796,Sanvordem Curchorem
39798,Chandar Goa
39811,Majorda Junction
39815,Dabolim
39825,Garopara
39826,Kalchini
39835,Basbari
39836,Moterjhar
39837,Peppeganj
39838,Venkatachalam Junction
39839,Nellore South
39840,Nellore
39841,Kodavaluru
39842,Alluru Road
39843,Tettu
39844,Ulavapadu
39845,Tanguturu
39846,Surareddipalem
39849,Bihara
39853,Damchara
39868,Bandarkhal
39899,Mualkhang
39924,Pencharthal
39927,Nalkata
39929,Manu
39930,SK Para
39932,Bishramganj
39934,Shantirbazar Railway Station
39937,Jolaibari
39941,Belonia
39944,Ammanabrolu
39945,Uppugunduru
39946,Chinna Ganjam
39947,Kadavakuduru
39948,Kottapandillapalli
39949,Ipurupalem
39950,Appikatla
39951,Machavaram
39952,Modukuru
39953,Valliveru
39954,Kolakur
39955,Duggirala
39956,Peddavadlapudi
39957,Krishna Canal Junction
39963,New Harangajao
39970,Jatinga Lampur
39975,Mahur
39980,Migrendisa
39981,Gannavaram
39982,Pedda Avutapale
39983,Telaprolu
39984,Nuzvid
39985,Powerpet
39986,Denduluru
39987,Pulla
39988,Kaikaram
39989,Chebrol
39990,Navabpalem
39991,Marampalli
39992,Nidadavolu Junction
39993,Brahmanagudem
39994,Bikkavolu
39995,Gudaparti
40001,Mupa
40006,Maibang
40009,Sukritipur
40011,Shasan Halt
40012,Imli
40013,Olapur
40014,Samalkot Junction
40015,Sarpavaram
40016,Chandrampalem
40017,Gollaprolu
40018,Mallavaram
40019,Durgada Gate
40020,Ravikampadu
40021,Annavaram
40022,Timmapuram
40023,Hamsavaram
40024,Gullipadu
40025,Regupalem
40026,Elamanchili
40027,Narasingapalli
40028,Bayyavaram
40029,Kasimkota
40030,Thadi
40031,Duvvada
40032,Yogendra Dham Halt
40033,Bangain
40034,Ganga Dham
40036,Trilokpur
40038,Gokhula
40039,Marajdwa
40040,Purushottampur Halt
40041,Kangali Halt
40042,Basantpur Halt
40056,Pondugula
40057,Visakhapatnam
40058,Kondagunta
40059,Vendodu
40060,Nidigallu
40061,Sri Kalahasti
40062,Rachagunneri
40065,Chinnaravuru
40066,Vemuru
40067,Bhattiprolu
40068,Pallikona
40069,Repalle
40071,Sangam Jagarlamudi
40072,Namburu
40077,Ambalgram
40079,Pachandi
40080,Kurmadanga Halt
40081,Daskalgram
40084,Gopalpurgram
40085,Kopai
40088,Kirnahar
40089,Chowhatta
40090,Takipur Halt
40099,Bandarupalli
40100,Mandapadu
40101,Siripuram
40102,Bellamkonda
40104,Piduguralla
40105,Tummalacheruvu
40106,Nadikudi Junction
40107,Rentachintala
40108,Macherla
40110,Vemuluripadu
40111,Phirangipuram
40112,Satulur
40113,Kurichedu
40114,Cumbum
40115,Jaggambhotla Krishnapuram
40116,Somidevipalle
40117,Gudimetta
40118,Giddalur
40119,Hundur Halt
40122,Kuju
40123,Mandu
40124,Charhi
40125,Bes
40126,Kistamasettipalli
40127,Diguvametta
40128,Gazulapalle
40130,Rajsunakhala
40136,Hunsi Hadgil
40137,Panyam
40138,Bugganpalle Cement Nagar
40139,Betamcherla
40140,Malkapuram
40141,Banaganapalli
40142,Sanjamala
40143,Taradgaon
40152,Adarki
40155,Rahimatpur
40178,Jammalamadugu
40179,Proddatur
40180,Madhura Nagar
40182,Nidamanuru
40183,Uppaluru
40184,Tenneru
40185,Tarigoppula
40186,Indupalli
40187,Dosapadu
40188,Gudivada Junction
40189,Moturu
40190,Pasalapudi
40191,Putlacheruvu
40192,Mandavalli
40193,Kaikaluru
40194,Akividu
40195,Bhimavaram Town
40200,Bhimavaram Junction
40205,Lakshminarayanapuram
40206,Aravalli
40207,Attili
40208,Relangi
40209,Tanuku
40210,Satyavada
40211,Gudlavalleru
40212,Pennada Agraharam
40213,Veeravasaram
40215,Kakinada Town Junction
40216,Aratlakatta
40217,Karapa
40218,Vakada
40219,Velangi
40220,Narasapurapupeta
40226,New Loni
40231,Matlabpur
40233,Dausni
40264,Mansurpur
40266,Rohana Kalan
40273,Panevadi
40296,Vidyavihar
40300,Dativali
40306,Odha
40307,Kasbe Sukene
40312,Badhada
40313,Pachora Junction
40321,Savda
40323,Chhanera
40324,Pagdhal
40325,Banapura
40326,Dharamkundi
40327,Sahjanwa
40345,Dewanganj
40352,Sorai
40359,Pabai
40367,Raukheri
40370,Bareth
40396,Gurla Junction
40397,Keshorai Patan
40399,Gurla W
40400,Remount Road
40402,Birlanagar
40406,Mania
40407,Bhandai Junction
40414,Deen Dayal Dham
40417,Mathura Junction
40424,Hodal
40429,Sholaka
40458,Mamidipalli
40459,Armur
40483,Thiruvananthapuram Central
40490,Panvel
40492,Hazrat Nizamuddin Junction
40493,Pragati Maidan
40515,Phulera Junction
40531,Ghagghar
40543,Bhivandi Road
40544,Bhoras Budrukh
40545,Rajmane
40563,Varkhedi
40564,Pimpalgaon
40565,Shendurni
40566,Pahur
40567,Bhagdara
40568,Jamner
