id,lon,lat
5562,83.28735,26.03441
5563,83.44863,25.98875
5564,83.37873,26.02485
5565,83.29077,26.03426
5566,83.37239,26.02820
5567,83.19232,26.03789
5568,83.55744,25.93166
5569,83.56061,25.93537
5570,83.28405,26.03453
5571,83.37585,26.02633
5572,83.17661,26.03847
5573,83.37448,26.02711
5574,83.56029,25.93504
5575,83.28303,26.03456
5576,83.37133,26.02867
5577,83.50069,25.96179
5578,83.55728,25.93147
5579,83.29137,26.03426
5580,83.29175,26.03425
5581,83.19243,26.03789
5582,83.45121,25.98739
5583,83.17655,26.03847
5584,83.44857,25.98878
5585,83.45535,25.98526
5586,83.29281,26.03419
5587,83.45910,25.98332
5588,83.14176,26.03071
5589,83.16171,26.03901
5590,82.77344,26.81468
5591,82.76538,26.81623
5592,82.76512,26.81636
5593,82.77391,26.81467
5594,95.30654,27.36722
5595,83.90536,21.47983
5596,85.89799,20.45487
5597,85.83238,20.41315
5598,85.87864,20.43309
5599,85.89776,20.45408
5600,85.87401,20.42465
5601,85.89666,20.45061
5602,85.89180,20.44450
5603,85.86951,20.41645
5604,85.88550,20.43897
5605,85.83327,20.41472
5606,85.84562,20.26894
5607,85.84617,20.26945
5608,85.84021,20.26165
5609,85.84140,20.26325
5610,85.84014,20.26169
5611,85.84625,20.26944
5612,85.83984,20.26116
5613,85.84077,20.26258
5614,85.84581,20.26907
5615,85.84052,20.26224
5616,85.84538,20.26839
5617,85.84600,20.26912
5618,85.84366,19.81248
5619,85.83800,19.80807
5620,76.94523,8.48837
5621,77.73955,11.34104
5622,77.72849,11.32908
5623,77.75444,11.34945
5624,77.72951,11.32969
5625,77.73832,11.33829
5626,78.83749,9.35862
5627,77.73846,11.33862
5628,77.75448,11.34941
5629,77.75024,11.34857
5630,77.75022,11.34861
5631,77.72949,11.32978
5632,79.82172,11.92655
5633,79.83089,11.92422
5634,83.22140,17.73739
5635,83.20515,17.75432
5636,83.22141,17.73673
5637,83.18512,17.71367
5638,83.21627,17.73366
5639,83.19178,17.71706
5640,83.20266,17.72402
5641,83.22083,17.73679
5642,83.20434,17.72515
5643,83.18470,17.71340
5644,83.20549,17.72594
5645,83.28779,17.72647
5646,83.28613,17.72826
5647,83.29131,17.71795
5648,83.29177,17.71694
5649,83.91419,21.49465
5650,83.90914,21.48985
5651,83.90945,21.49074
5652,83.92113,21.49884
5653,84.04879,21.68619
5654,84.03916,21.55971
5655,84.01277,21.50339
5656,84.01012,21.47068
5657,73.86832,15.37099
5658,84.14425,21.19338
5659,84.33331,21.04622
5660,84.29677,21.05441
5661,85.20546,20.92430
5662,84.00767,21.47651
5663,82.99572,17.69349
5664,84.02156,21.42539
5665,84.03972,21.73252
5666,79.07619,12.29158
5667,79.07617,12.29255
5668,70.58145,21.73132
5669,70.45734,21.72623
5670,69.60963,21.64453
5671,69.61487,21.64307
5672,69.87297,21.79739
5673,70.23557,21.84924
5674,69.00273,22.40370
5675,69.91006,22.31942
5676,69.90572,22.32312
5677,70.03985,22.48204
5678,70.03684,22.44496
5679,85.30860,23.30942
5680,84.90265,22.66459
5681,84.87644,22.59559
5682,84.91587,22.54584
5683,84.92290,22.68906
5684,84.90459,22.67178
5685,84.94140,22.71518
5686,84.87777,22.60264
5687,84.87662,22.59660
5688,84.93196,22.81540
5689,75.86395,22.73522
5690,75.85262,22.75015
5691,75.86335,22.73598
5692,69.81745,21.73193
5693,69.89816,22.04148
5694,69.78276,21.71277
5695,72.89285,22.10237
5696,73.17912,22.28396
5697,73.17846,22.28400
5698,72.96453,20.78401
5699,70.89520,21.36581
5700,72.96532,20.78147
5701,72.85125,21.17043
5702,72.99420,20.80298
5703,73.61163,16.85927
5704,73.52798,16.94231
5705,73.32327,18.86906
5706,73.60634,16.89525
5707,73.34444,18.85554
5708,73.43038,16.96204
5709,73.55698,16.94642
5710,73.33864,18.85239
5711,73.33529,18.85074
5712,73.38811,16.98146
5713,73.57190,16.94339
5714,73.33905,18.85384
5715,73.45911,16.94412
5716,73.57668,16.93952
5717,73.33348,18.84854
5718,73.61439,16.84163
5719,73.37504,16.98403
5720,73.44812,16.95123
5721,73.57279,16.94262
5722,73.61444,16.84099
5723,73.52352,16.94168
5724,73.33434,18.85057
5725,73.42876,16.96297
5726,73.34486,18.85531
5727,73.33436,18.85027
5728,73.35520,18.84484
5729,73.34209,18.85560
5730,73.50956,16.93970
5731,73.44118,16.95581
5732,73.32234,18.85935
5733,73.33515,18.85081
5734,73.52718,16.94220
5735,73.38969,16.98120
5736,73.34528,18.85522
5737,73.34232,18.85520
5738,73.43216,16.96103
5739,73.33936,18.85332
5740,73.37783,16.98334
5741,73.52669,16.94213
5742,73.32911,18.85002
5743,73.39384,16.98041
5744,73.33835,18.85321
5745,73.57408,16.94149
5746,73.32437,18.87023
5747,73.35626,18.84598
5748,73.60149,16.90667
5749,73.37692,16.98360
5750,73.32941,18.84989
5751,73.44219,16.95500
5752,81.49035,25.55979
5753,76.57422,20.81045
5754,77.01522,20.72365
5755,85.86675,23.32051
5756,86.07943,23.41129
5757,85.86681,23.37790
5758,85.86661,23.38321
5759,85.86789,23.36858
5760,86.02180,23.38737
5761,79.09343,12.21054
5762,81.63793,26.81939
5763,81.63760,26.81951
5764,81.66354,26.80682
5765,81.63802,26.81934
5766,81.54572,26.86431
5767,81.55414,26.86022
5768,81.63824,26.81920
5769,81.62614,26.82513
5770,81.62220,26.82705
5771,81.55007,26.86216
5772,81.62945,26.82352
5773,81.59700,26.83933
5774,81.59692,26.83937
5775,79.98979,14.47528
5776,79.84422,14.14159
5777,79.62075,27.37007
5778,83.12517,27.18938
5779,83.12651,27.18953
5780,84.83495,26.99001
5781,84.49188,27.25965
5782,84.49173,27.25948
5783,84.45433,27.10667
5784,84.76045,26.77969
5785,84.53394,26.95982
5786,84.76223,26.78120
5787,84.45534,27.10645
5788,84.53319,26.96140
5789,84.53083,26.94213
5790,84.45739,27.10614
5791,84.90515,26.65408
5792,84.90563,26.63235
5793,78.74279,11.59229
5794,78.81172,11.61488
5795,78.74188,11.59182
5796,85.16598,26.25816
5797,85.14487,26.27526
5798,85.17436,26.25520
5799,85.17400,26.25532
5800,85.14517,26.27485
5801,85.18257,26.25236
5802,85.15218,26.26585
5803,85.16545,26.25830
5804,85.15224,26.26579
5805,85.16889,26.25710
5806,85.16523,26.25838
5807,85.18270,26.25231
5808,85.29839,26.18983
5809,85.32272,26.16727
5810,85.24912,26.22323
5811,85.37187,26.17617
5812,85.21696,26.24039
5813,85.36869,26.17469
5814,85.24815,26.22385
5815,85.32901,26.16142
5816,85.32166,26.16827
5817,85.32862,26.16179
5818,85.32943,26.16102
5819,85.24870,26.22339
5820,88.32489,22.51767
5821,88.32455,22.51796
5822,88.39289,22.60084
5823,88.32243,22.54763
5824,88.33141,22.55659
5825,88.39205,22.59728
5826,88.31887,22.52159
5827,88.37886,22.65349
5828,88.39199,22.59702
5829,88.32043,22.52069
5830,88.32593,22.51692
5831,88.39133,22.64911
5832,88.41202,22.63649
5833,85.37215,26.69326
5834,85.32938,26.72514
5835,85.42844,26.64293
5836,85.32506,26.72733
5837,74.77365,34.02290
5838,74.77321,34.02318
5839,85.26974,26.73994
5840,85.27587,26.73739
5841,85.35318,26.71786
5842,85.25335,26.74066
5843,85.18534,26.77102
5844,85.27900,26.73613
5845,85.28340,26.73564
5846,85.12727,26.82073
5847,75.19395,33.46228
5848,74.92734,33.94173
5849,74.92217,33.00219
5850,74.91574,33.03403
5851,85.01757,26.85083
5852,85.02628,26.84952
5853,84.94180,26.92549
5854,84.77685,26.82100
5855,84.77893,26.82678
5856,84.75460,25.78733
5857,73.70821,18.70079
5858,75.14045,33.38755
5859,75.02658,33.28613
5860,74.87497,33.15576
5861,74.87523,33.09258
5862,75.13888,33.38970
5863,75.14205,33.38536
5864,75.19266,33.40720
5865,74.87389,33.15753
5866,75.08767,33.24445
5867,74.90595,33.17193
5868,75.10984,33.29513
5869,75.11694,33.29839
5870,74.91573,33.07876
5871,75.13806,33.39082
5872,75.06887,32.94382
5873,75.15577,32.92793
5874,75.09455,32.94078
5875,75.09120,32.94117
5876,75.16166,32.93908
5877,75.11573,32.94056
5878,74.97434,32.96439
5879,75.00168,32.94636
5880,75.06786,32.94394
5881,74.95072,32.98316
5882,75.14621,32.82976
5883,74.94254,32.98397
5884,74.96486,32.97180
5885,74.97687,32.96239
5886,74.99233,32.94973
5887,74.94499,32.98457
5888,74.96390,32.97257
5889,75.02351,32.94629
5890,75.11093,32.94028
5891,75.14686,32.83456
5892,74.97930,32.96042
5893,74.98982,32.95174
5894,75.16032,32.94020
5895,75.11656,32.94060
5896,75.09059,32.77379
5897,75.15349,32.78978
5898,75.15481,32.82476
5899,75.10284,32.76161
5900,75.15506,32.82142
5901,75.06715,32.79167
5902,75.03746,32.80245
5903,75.15352,32.81089
5904,75.07438,32.78400
5905,75.08007,32.78077
5906,75.08954,32.77458
5907,74.95384,32.76273
5908,75.11082,32.76289
5909,75.01678,32.79305
5910,75.10095,32.76280
5911,74.97121,32.77053
5912,75.15275,32.81265
5913,75.09455,32.77067
5914,75.07805,32.78184
5915,75.14529,32.78153
5916,75.02084,32.79364
5917,74.97048,32.76964
5918,75.13481,32.77378
5919,74.96835,32.76727
5920,75.15327,32.81983
5921,75.06761,32.79127
5922,74.87553,32.71874
5923,74.90424,32.75075
5924,74.88343,32.72732
5925,74.87641,32.72006
5926,74.90452,32.75112
5927,74.87590,32.71934
5928,74.91500,32.75813
5929,74.93841,32.76053
5930,74.93796,32.76050
5931,74.94198,32.76078
5932,75.03801,32.80296
5933,74.94940,32.76153
5934,72.98614,19.18903
5935,85.84879,26.24396
5936,85.84331,26.30512
5937,85.80274,26.34805
5938,85.84314,26.30534
5939,85.80236,26.34867
5940,85.84771,26.24436
5941,85.74594,26.40700
5942,85.70081,26.46879
5943,86.13258,26.59510
5944,86.46871,26.28266
5945,86.15339,26.40177
5946,86.25601,26.22702
5947,87.51285,25.79799
5948,86.08926,26.26872
5949,87.47175,25.79574
5950,87.51351,25.79796
5951,87.47519,25.79538
5952,86.07994,26.35442
5953,87.47246,25.79571
5954,86.36383,26.43961
5955,87.43454,25.79748
5956,87.48284,25.79475
5957,87.43331,25.79712
5958,86.16177,26.48407
5959,79.16720,11.25532
5960,79.22079,11.39857
5961,79.10122,11.21663
5962,79.21940,11.37021
5963,78.93464,11.63597
5964,78.93415,11.63595
5965,77.87305,9.18264
5966,77.78893,9.46310
5967,77.52559,9.17626
5968,78.10595,9.52453
5969,77.43082,9.13042
5970,77.92201,9.35810
5971,77.92455,9.35020
5972,77.92533,9.34780
5973,78.25961,9.82150
5974,80.27411,17.51290
5975,78.10026,27.61434
5976,76.37892,14.23019
5977,76.30787,14.20987
5978,76.21280,14.82620
5979,85.36673,26.12650
5980,85.38403,26.09402
5981,85.34572,26.16402
5982,85.36557,26.12619
5983,85.38402,26.09949
5984,85.77976,25.87061
5985,83.57603,26.01153
5986,83.73122,26.04056
5987,83.73076,26.04034
5988,83.73668,26.04468
5989,83.73082,26.04033
5990,83.73041,26.04003
5991,83.73703,26.04488
5992,83.73736,26.04506
5993,83.73769,26.04536
5994,78.98405,11.00441
5995,78.98397,11.00432
5996,75.59040,13.93052
5997,75.57106,13.94857
5998,75.71586,13.84017
5999,75.67157,13.87403
6000,75.70963,13.84288
6001,75.70767,13.84274
6002,79.12761,12.83760
6003,79.67504,13.03847
6004,79.68770,12.88573
6005,79.68239,12.90910
6006,78.17618,11.33146
6007,78.17846,11.45373
6008,78.12192,11.05088
6009,78.13021,11.05933
6010,73.23898,19.16678
6011,80.28067,13.08038
6012,80.27498,13.08006
6013,80.28499,13.08522
6014,80.27496,13.07998
6015,78.99803,9.31276
6016,83.59827,25.39204
6017,76.30511,9.94106
6018,76.30384,9.94201
6019,76.30992,9.88919
6020,77.32299,8.95255
6021,77.45143,8.69378
6022,77.45062,8.69504
6023,78.24586,11.98432
6024,78.91636,12.93742
6025,77.50370,23.10420
6026,77.50325,23.10485
6027,77.50386,23.10430
6028,77.50340,23.10493
6029,78.68760,20.76380
6030,78.81662,20.55531
6031,78.68801,20.76509
6032,78.81448,20.55582
6033,78.84675,11.62214
6034,78.80907,11.61412
6035,78.81003,11.61439
6036,77.44535,8.18414
6037,77.48249,8.12978
6038,77.48190,8.13011
6039,84.26829,25.21515
6040,84.17426,25.13330
6041,84.26850,25.21529
6042,84.19065,25.14304
6043,84.37548,25.29127
6044,84.26182,25.20918
6045,84.24786,25.19155
6046,84.36266,25.27799
6047,84.40882,25.31993
6048,84.24817,25.19193
6049,84.27562,25.22031
6050,84.24860,25.19248
6051,77.49179,8.21750
6052,84.56264,25.40534
6053,84.56301,25.40565
6054,84.56789,25.40984
6055,84.65384,25.54741
6056,84.57011,25.41168
6057,84.48623,25.35971
6058,84.56738,25.40944
6059,84.62565,25.51749
6060,84.56749,25.40943
6061,84.57296,25.41533
6062,84.57287,25.41534
6063,84.52626,25.39445
6064,84.57267,25.41495
6065,78.11575,8.50877
6066,84.24146,24.86778
6067,84.16932,24.76053
6068,92.15021,24.27453
6069,92.10207,24.19525
6070,75.82817,21.05414
6071,75.80606,21.04663
6072,75.82729,21.04432
6073,75.82149,21.04683
6074,75.82180,21.04698
6075,75.79262,21.04762
6076,75.83368,21.06498
6077,75.78930,21.04681
6078,75.82565,21.04515
6079,75.53254,20.99209
6080,75.56662,21.01895
6081,74.43163,20.24757
6082,74.42851,20.24650
6083,79.98935,12.66582
6084,79.98531,12.68315
6085,79.98123,12.69348
6086,79.98443,12.68646
6087,79.98105,12.69341
6088,75.18794,15.36203
6089,85.40528,25.02389
6090,85.40511,25.02376
6091,85.98841,25.36737
6092,85.98726,25.36634
6093,85.98681,25.36593
6094,85.99045,25.36923
6095,86.00265,25.38015
6096,80.03708,12.82116
6097,85.45568,25.28451
6098,85.52988,25.26372
6099,85.53074,25.27356
6100,84.80468,25.56193
6101,84.70455,25.55733
6102,85.53913,25.22954
6103,84.79310,25.56921
6104,84.80537,25.56149
6105,85.53220,25.32632
6106,84.70382,25.55718
6107,84.69679,25.55577
6108,85.10244,25.50197
6109,84.91709,25.56650
6110,84.89576,25.56382
6111,85.29640,25.46925
6112,85.29356,25.51387
6113,85.29285,25.51501
6114,85.29555,25.46517
6115,85.29633,25.46901
6116,85.30113,25.48459
6117,85.30102,25.50486
6118,85.29573,25.46593
6119,85.30154,25.48596
6120,78.10559,9.94633
6121,84.30596,25.56516
6122,78.10865,9.91552
6123,78.10839,9.91487
6124,76.32079,9.49226
6125,76.38675,9.38473
6126,76.51544,9.19372
6127,76.32070,9.49267
6128,84.80555,25.56133
6129,84.98380,25.20851
6130,84.98370,25.20978
6131,79.34794,18.53532
6132,79.08150,18.51408
6133,79.13214,18.46077
6134,79.46840,18.74846
6135,79.45188,18.74913
6136,79.43602,18.76861
6137,79.46848,18.75019
6138,79.43508,18.75282
6139,79.45521,18.74828
6140,81.76947,16.99691
6141,81.73037,17.00804
6142,81.77032,16.99613
6143,82.21521,16.98004
6144,76.74777,14.70919
6145,81.13886,16.17189
6146,79.38838,29.02629
6147,78.46661,9.73236
6148,78.03388,15.83810
6149,73.56796,18.76220
6150,80.26316,13.10985
6151,80.26209,13.10965
6152,80.26613,13.11054
6153,73.60325,18.75800
6154,73.48601,18.74541
6155,80.26582,13.11047
6156,73.55242,18.76695
6157,73.66786,18.73873
6158,79.22798,21.22302
6159,79.23159,21.22371
6160,88.89033,26.61306
6161,88.75993,26.56668
6162,88.88689,26.61251
6163,88.75032,26.56542
6164,89.33054,26.42149
6165,89.33492,26.42171
6166,89.37883,26.35837
6167,89.37252,26.35355
6168,89.26900,26.37152
6169,89.45601,26.28724
6170,88.41045,26.72877
6171,88.39911,26.74507
6172,88.31738,26.69697
6173,88.39860,26.74527
6174,88.32455,26.69811
6175,89.42097,26.68885
6176,89.34730,26.72695
6177,88.40988,26.80645
6178,88.40905,26.80593
6179,88.72488,26.86547
6180,89.47435,26.34852
6181,89.46394,26.35749
6182,89.48698,26.34846
6183,88.91379,26.43010
6184,88.85135,26.47080
6185,88.89936,26.44218
6186,88.91732,26.43057
6187,88.95598,26.46189
6188,89.43907,26.36646
6189,89.51058,26.39456
6190,89.52785,26.50159
6191,88.11338,26.52743
6192,88.25880,26.68850
6193,88.27249,26.68956
6194,90.65229,26.50053
6195,88.79825,26.88215
6196,90.65518,26.50033
6197,90.71854,26.49678
6198,90.52164,26.47227
6199,90.67988,26.07830
6200,90.55579,26.15841
6201,95.01915,27.45704
6202,94.94257,27.46945
6203,90.56240,26.22482
6204,92.69535,26.34755
6205,95.73861,27.29107
6206,95.55698,27.59982
6207,85.05474,25.58346
6208,85.08053,25.64688
6209,80.07174,12.86718
6210,88.36336,26.79070
6211,88.36328,26.79202
6212,74.87610,12.93808
6213,74.84333,12.85501
6214,77.01377,16.95672
6215,76.99776,17.00260
6216,75.19135,33.56744
6217,75.14804,33.59944
6218,75.14158,33.65630
6219,75.15080,33.59412
6220,75.19241,33.45769
6221,75.19182,33.45649
6222,75.12882,33.70072
6223,75.15069,33.59421
6224,75.14163,33.65612
6225,75.15019,33.60328
6226,75.14010,33.66145
6227,75.02508,32.94628
6228,75.02402,32.94629
6229,75.09834,33.75350
6230,75.11467,33.72387
6231,75.11410,33.72554
6232,75.11220,33.73003
6233,75.11868,33.71758
6234,75.11269,33.72913
6235,75.12875,33.70495
6236,75.09679,33.75616
6237,75.12890,33.70562
6238,75.11834,33.71784
6239,75.11462,33.72400
6240,75.09837,33.75345
6241,75.10285,33.74589
6242,75.09675,33.75623
6243,75.11395,33.72601
6244,75.07874,33.78486
6245,75.08421,33.77732
6246,75.06878,33.79854
6247,75.07022,33.79655
6248,75.08572,33.77492
6249,75.07863,33.78502
6250,75.07821,33.78560
6251,75.06510,33.80365
6252,75.07996,33.78322
6253,75.07032,33.79641
6254,75.06936,33.79776
6255,75.08549,33.77532
6256,75.08074,33.78210
6257,75.07813,33.78571
6258,80.02649,12.80583
6259,74.50667,34.22680
6260,74.51879,34.21763
6261,74.48769,34.24305
6262,74.49613,34.23477
6263,74.48728,34.24357
6264,74.41390,34.24324
6265,74.51905,34.21743
6266,83.20465,25.54611
6267,83.20494,25.54600
6268,83.23662,25.53884
6269,83.17964,25.54216
6270,83.17863,25.54177
6271,84.74996,25.78615
6272,84.74438,25.78627
6273,83.37281,26.76204
6274,84.21018,26.53040
6275,84.73047,25.78627
6276,84.39407,26.43887
6277,84.42628,26.45342
6278,84.75120,25.78603
6279,83.70503,26.93018
6280,83.69932,26.92562
6281,77.54524,13.03648
6282,77.54867,13.04029
6283,77.53997,13.04371
6284,77.55571,13.01594
6285,82.07271,26.27244
6286,82.06833,26.26674
6287,77.88527,18.64171
6288,77.89308,18.65203
6289,73.07289,19.24054
6290,87.90123,25.68603
6291,87.90193,25.67875
6292,87.90642,25.64221
6293,72.91579,20.42849
6294,72.94064,20.64422
6295,72.76605,19.72172
6296,72.75761,19.94234
6297,72.76105,19.77427
6298,72.89835,20.29367
6299,72.96395,20.72465
6300,72.83106,19.56908
6301,72.97339,20.75510
6302,72.84570,19.55657
6303,72.91054,20.95628
6304,72.91350,20.41081
6305,72.87389,21.08077
6306,72.76042,19.74897
6307,72.91008,20.95779
6308,72.92568,20.52305
6309,72.91584,20.42885
6310,72.90483,20.34347
6311,72.97224,20.74712
6312,72.92701,20.54026
6313,72.95905,20.80162
6314,72.89844,20.29403
6315,72.96403,20.72483
6316,72.93286,20.88557
6317,72.91352,20.41097
6318,72.93791,20.63045
6319,72.92589,20.52536
6320,72.90852,20.96293
6321,72.89754,20.29082
6322,72.76042,19.74865
6323,72.97281,20.74904
6324,72.76081,19.76696
6325,72.95661,20.80941
6326,72.87681,21.06895
6327,72.85047,19.52283
6328,72.96243,20.79077
6329,72.76351,19.73135
6330,72.91535,20.42488
6331,72.94057,20.64386
6332,72.85152,19.54100
6333,72.76374,19.91996
6334,72.96228,20.79125
6335,72.83406,19.56654
6336,72.94592,20.67052
6337,72.85641,21.14997
6338,72.93542,20.61818
6339,72.87393,21.08059
6340,72.90447,20.34087
6341,72.84239,19.55950
6342,72.92702,20.54040
6343,72.89169,21.01673
6344,72.90444,20.97621
6345,72.96987,20.73968
6346,72.95919,20.80115
6347,72.76370,19.92026
6348,72.83429,19.56634
6349,72.94599,20.67087
6350,72.76592,19.72200
6351,72.93176,20.58800
6352,72.89162,21.01693
6353,72.93738,20.62778
6354,72.76106,19.77445
6355,72.83071,19.56941
6356,72.76380,19.90443
6357,72.84582,19.55644
6358,72.97138,20.74421
6359,72.76081,19.76669
6360,72.89856,20.99496
6361,72.76057,19.74552
6362,72.87686,21.06878
6363,72.76356,19.73116
6364,72.93182,20.58853
6365,72.76114,19.77811
6366,72.82260,19.57622
6367,72.76379,19.90389
6368,72.93272,20.88608
6369,72.85644,21.14986
6370,72.90756,20.96591
6371,72.89767,20.29126
6372,72.84250,19.55940
6373,72.95665,20.80931
6374,72.76115,19.77861
6375,72.90466,20.97549
6376,72.96980,20.73950
6377,72.76056,19.74566
6378,75.07651,21.05062
6379,74.22626,21.37327
6380,74.22576,21.37326
6381,75.00870,21.09646
6382,75.00929,21.09621
6383,75.03859,21.06277
6384,75.03838,21.06301
6385,75.13789,21.03402
6386,75.51343,21.02898
6387,75.50908,21.02724
6388,75.07393,21.05053
6389,75.04741,21.05317
6390,72.87263,21.96777
6391,72.87258,21.96848
6392,72.85795,22.40192
6393,72.81383,22.35470
6394,72.89053,22.40127
6395,72.89030,22.40128
6396,72.82535,22.39811
6397,72.79506,22.38405
6398,72.84435,22.40219
6399,72.85769,22.40192
6400,72.82577,22.39826
6401,72.81365,22.35492
6402,72.64349,22.35609
6403,72.70536,22.46871
6404,72.80000,22.48611
6405,72.87176,22.59777
6406,73.19412,23.13589
6407,72.88408,22.73695
6408,73.16704,23.11805
6409,73.20950,23.15450
6410,73.20700,23.21212
6411,73.04507,22.99619
6412,73.20965,23.15564
6413,73.20674,23.28229
6414,73.20974,23.15624
6415,73.17851,23.12614
6416,73.20873,23.20669
6417,73.21657,23.24986
6418,73.05659,23.00409
6419,73.21000,23.15877
6420,73.13698,23.08091
6421,73.21527,23.25089
6422,73.05733,23.00458
6423,73.04401,22.99547
6424,73.20705,23.21279
6425,72.88446,22.73820
6426,73.13735,23.08136
6427,73.24387,23.41729
6428,73.20623,23.28285
6429,73.17879,23.12631
6430,73.30896,23.45635
6431,73.16695,23.11794
6432,73.21002,23.15914
6433,73.24426,23.41760
6434,73.20948,23.15427
6435,73.19365,23.13561
6436,73.20839,23.20752
6437,72.38389,23.58042
6438,72.12910,23.27250
6439,72.38365,23.57968
6440,74.65006,26.42039
6441,82.12326,26.20528
6442,82.07157,26.27095
6443,78.94173,11.63634
6444,81.70535,26.78639
6445,81.63833,26.45851
6446,78.05449,27.59980
6447,78.13713,27.62274
6448,77.67267,27.47339
6449,77.67714,27.48538
6450,78.07480,27.88882
6451,78.13762,27.62281
6452,81.68567,26.20402
6453,81.68152,26.20564
6454,81.51660,26.26266
6455,81.48258,26.25905
6456,81.60340,26.23773
6457,75.60498,15.60108
6458,79.73343,27.11804
6459,79.92491,27.02813
6460,79.16647,27.25920
6461,78.38831,27.68437
6462,75.04826,23.33691
6463,75.05121,23.34605
6464,75.63810,15.43650
6465,81.24876,26.20035
6466,81.34240,26.23177
6467,81.21939,26.26671
6468,81.27809,26.22631
6469,81.27840,26.22633
6470,81.07998,26.06707
6471,81.24315,26.22904
6472,81.29995,25.90324
6473,77.60028,14.70113
6474,77.59728,14.69078
6475,77.36553,15.17557
6476,77.59562,14.64485
6477,77.37655,15.17210
6478,77.59989,14.69608
6479,77.60622,14.62758
6480,77.59994,14.70189
6481,77.59973,14.69587
6482,77.60628,14.62765
6483,77.59673,14.74176
6484,77.59553,14.64536
6485,77.59344,14.70979
6486,77.59668,14.74226
6487,77.60835,14.62579
6488,85.98816,25.46222
6489,85.98512,25.46356
6490,85.95486,25.37912
6491,85.94170,25.51051
6492,85.96385,25.47494
6493,86.00064,25.33079
6494,85.99324,25.45884
6495,85.99525,25.45785
6496,85.98574,25.46304
6497,86.00573,25.43944
6498,85.98546,25.46331
6499,85.96434,25.47463
6500,85.98262,25.46505
6501,85.99909,25.45397
6502,86.00665,25.45649
6503,85.98449,25.46406
6504,77.81429,16.24128
6505,77.83451,16.09947
6506,76.36324,15.15674
6507,75.11051,33.73286
6508,75.10451,33.74302
6509,75.07150,33.79476
6510,75.07746,33.78660
6511,75.07181,33.79433
6512,75.10389,33.74402
6513,75.11019,33.73342
6514,75.11172,33.73088
6515,75.10582,33.74067
6516,75.07721,33.78696
6517,75.19492,33.42940
6518,76.89477,15.15081
6519,76.85317,15.03224
6520,76.91253,15.12362
6521,75.41528,30.31821
6522,75.51422,30.35369
6523,75.30122,30.28526
6524,75.49583,30.34484
6525,75.22821,30.26510
6526,75.34331,30.29601
6527,75.10254,30.21121
6528,75.44492,30.32735
6529,75.16861,30.23881
6530,74.93421,30.20190
6531,75.51398,30.35358
6532,75.42149,30.32012
6533,75.34374,30.29615
6534,75.43442,30.32412
6535,74.93408,30.19989
6536,75.44529,30.32746
6537,75.09480,30.21018
6538,75.41508,30.31815
6539,75.43485,30.32425
6540,75.30105,30.28523
6541,75.85841,30.40767
6542,75.85849,30.40811
6543,75.79016,30.37554
6544,75.64274,30.38001
6545,75.79063,30.37552
6546,81.39363,21.17116
6547,81.76991,21.22793
6548,81.74552,21.05194
6549,81.30602,21.19456
6550,81.41125,21.20510
6551,81.74524,21.05060
6552,81.65454,21.26535
6553,81.30665,21.19517
6554,81.88327,21.20171
6555,81.69001,21.25241
6556,81.63190,21.26184
6557,80.27243,26.60356
6558,80.22325,26.56774
6559,80.27401,26.60363
6560,81.93487,25.80152
6561,81.19696,25.71283
6562,78.69120,10.79804
6563,78.68881,10.79595
6564,76.33176,10.29412
6565,78.71523,10.79252
6566,78.70055,10.84206
6567,78.11414,9.92929
6568,76.04127,10.60386
6569,85.53340,26.56227
6570,85.52080,26.52361
6571,85.49861,26.34081
6572,85.50910,26.45122
6573,85.49533,26.33623
6574,77.90111,21.28923
6575,77.89282,21.28459
6576,77.71622,21.04879
6577,77.74404,20.86782
6578,77.71215,20.99787
6579,77.71087,21.00676
6580,77.35614,20.84106
6581,77.35604,20.85674
6582,77.36373,20.73843
6583,77.36663,20.72735
6584,77.36349,20.73838
6585,80.97692,25.82667
6586,80.46414,26.29583
6587,76.57138,20.81299
6588,76.56941,20.81314
6589,80.15471,21.80194
6590,81.00180,25.19169
6591,79.70526,21.46381
6592,79.67588,21.58169
6593,79.69347,21.55074
6594,79.71479,21.42073
6595,79.67795,21.66601
6596,79.43839,16.46880
6597,75.78327,13.30347
6598,88.34757,22.57917
6599,88.34897,22.58292
6600,88.34565,22.57470
6601,88.25991,24.23004
6602,88.25977,24.22400
6603,88.10810,24.34314
6604,88.26539,24.21312
6605,88.25911,24.23661
6606,88.26087,24.21979
6607,88.22522,24.26218
6608,88.24582,24.23956
6609,88.04181,24.51754
6610,88.24663,24.17290
6611,88.26285,24.21561
6612,87.83845,24.29389
6613,88.25801,24.42136
6614,88.03881,24.50014
6615,88.22783,24.25849
6616,88.10900,24.28805
6617,88.19380,24.28578
6618,88.02005,24.30513
6619,88.20473,22.82168
6620,77.00030,17.04572
6621,76.99262,17.05763
6622,76.99086,17.04672
6623,76.99655,17.04432
6624,76.28057,10.75395
6625,76.28057,10.75136
6626,77.60551,12.99412
6627,77.60561,12.99435
6628,77.60564,12.99432
6629,77.60547,12.99414
6630,74.63839,26.45298
6631,80.40913,23.82178
6632,80.39535,23.82810
6633,80.93505,24.57997
6634,80.22484,21.46083
6635,80.19421,21.46156
6636,80.22476,21.46068
6637,80.17959,21.46269
